"index","bitex","rank","name","symbol","price","performance15min","performance1h","performance3h","performance1d","performance7d","performance1m","performance3m","performance6m","volatility","date","pk_dummy","date_time","pkey"
61.18,56.5,2,"Ethereum","ETH",187.47,-0.16,0.62,-0.03,2.95,9.48,37.78,15.14,15.47,55.09,2020-04-23,"2020-04-23 21","2020-04-23 15:00:49","2020-04-23 21ETH"
33.44,52.45,2,"Ethereum","ETH",171.71,1.07,-0.73,-0.15,0.36,8.39,29.27,1.56,-1.69,35.67,2020-04-21,"2020-04-21 21","2020-04-21 15:01:10","2020-04-21 21ETH"
60.61,57.06,2,"Ethereum","ETH",188.45,0.43,0.11,1.15,3.93,10.05,38.5,15.74,16.07,54.28,2020-04-23,"2020-04-23 22","2020-04-23 16:04:11","2020-04-23 22ETH"
60.61,57.06,2,"Ethereum","ETH",188.45,0.43,0.11,1.15,3.93,10.05,38.5,15.74,16.07,54.28,2020-04-23,"2020-04-23 22","2020-04-23 16:04:11","2020-04-23 22ETH"
33.7,52.6,2,"Ethereum","ETH",171.62,0.12,-0.15,0.02,0.31,8.33,29.2,1.5,-1.74,43.25,2020-04-21,"2020-04-21 22","2020-04-21 16:00:38","2020-04-21 22ETH"
60.04,56.96,2,"Ethereum","ETH",187.31,0.07,-0.5,0.53,3.3,9.38,37.66,15.04,15.36,53.64,2020-04-23,"2020-04-23 23","2020-04-23 17:00:43","2020-04-23 23ETH"
60.04,56.96,2,"Ethereum","ETH",187.31,0.07,-0.5,0.53,3.3,9.38,37.66,15.04,15.36,53.64,2020-04-23,"2020-04-23 23","2020-04-23 17:00:43","2020-04-23 23ETH"
33.05,52.73,2,"Ethereum","ETH",171.71,0.33,0.57,-0.73,-0.74,8.38,29.26,1.55,-1.69,42.47,2020-04-21,"2020-04-21 23","2020-04-21 17:00:43","2020-04-21 23ETH"
59.22,56.21,2,"Ethereum","ETH",184.17,1.03,-1.75,-1.82,1.38,7.55,35.36,13.12,13.43,52.63,2020-04-24,"2020-04-24 00","2020-04-23 18:00:52","2020-04-24 00ETH"
32.55,52.16,2,"Ethereum","ETH",170.18,-0.61,-0.86,-0.98,-0.56,7.42,28.12,0.65,-2.57,41.9,2020-04-22,"2020-04-22 00","2020-04-21 18:00:49","2020-04-22 00ETH"
58.5,56.53,2,"Ethereum","ETH",185.24,1.85,0.51,-1.59,1.67,8.79,35.68,13.4,14.95,51.34,2020-04-24,"2020-04-24 01","2020-04-23 19:00:44","2020-04-24 01ETH"
32.08,52.19,2,"Ethereum","ETH",170.23,0.07,0.18,-0.29,-1.93,11.21,38.51,2.26,-0.85,41.34,2020-04-22,"2020-04-22 01","2020-04-21 19:00:38","2020-04-22 01ETH"
57.94,56.59,2,"Ethereum","ETH",185.4,0.03,0.01,-1.09,-0.12,8.89,35.8,13.5,15.05,50.28,2020-04-24,"2020-04-24 02","2020-04-23 20:00:52","2020-04-24 02ETH"
31.73,52.41,2,"Ethereum","ETH",170.88,0.19,0.47,-0.45,-1.09,11.63,39.04,2.64,-0.47,42.17,2020-04-22,"2020-04-22 02","2020-04-21 20:00:51","2020-04-22 02ETH"
57.29,56.98,2,"Ethereum","ETH",187.45,0.26,1.1,1.72,2.08,10.09,37.3,14.76,16.33,49.32,2020-04-24,"2020-04-24 03","2020-04-23 21:00:47","2020-04-24 03ETH"
56.71,56.84,2,"Ethereum","ETH",187.58,-0.23,0.01,1.19,2.74,10.17,37.39,14.83,16.41,48.5,2020-04-24,"2020-04-24 04","2020-04-23 22:00:39","2020-04-24 04ETH"
31.14,52.56,2,"Ethereum","ETH",170.99,-0.31,0.11,0.63,-0.48,11.71,39.13,2.71,-0.4,41.48,2020-04-22,"2020-04-22 03","2020-04-21 21:00:52","2020-04-22 03ETH"
56.13,57.04,2,"Ethereum","ETH",187.35,-0.16,0.1,1.05,2.67,10.04,37.23,14.7,16.27,47.81,2020-04-24,"2020-04-24 05","2020-04-23 23:01:57","2020-04-24 05ETH"
56.13,57.04,2,"Ethereum","ETH",187.35,-0.16,0.1,1.05,2.67,10.04,37.23,14.7,16.27,47.81,2020-04-24,"2020-04-24 05","2020-04-23 23:01:57","2020-04-24 05ETH"
30.58,52.5,2,"Ethereum","ETH",171.57,0.4,0.32,0.88,-0.4,12.08,39.6,3.06,-0.07,40.87,2020-04-22,"2020-04-22 04","2020-04-21 22:00:47","2020-04-22 04ETH"
55.44,56.63,2,"Ethereum","ETH",186.48,-0.02,-0.26,-0.58,2.94,9.52,36.58,14.16,15.72,46.95,2020-04-24,"2020-04-24 06","2020-04-24 00:01:04","2020-04-24 06ETH"
55.44,56.63,2,"Ethereum","ETH",186.48,-0.02,-0.26,-0.58,2.94,9.52,36.58,14.16,15.72,46.95,2020-04-24,"2020-04-24 06","2020-04-24 00:01:04","2020-04-24 06ETH"
30.07,52.45,2,"Ethereum","ETH",171.63,-0.38,0.11,0.48,-0.39,12.12,39.65,3.09,-0.04,39.93,2020-04-22,"2020-04-22 05","2020-04-21 23:00:49","2020-04-22 05ETH"
29.49,52.75,2,"Ethereum","ETH",173.65,1.13,1.2,1.54,-0.1,13.45,41.3,4.31,1.15,39.16,2020-04-22,"2020-04-22 06","2020-04-22 00:00:34","2020-04-22 06ETH"
54.7,56.41,2,"Ethereum","ETH",187.36,-1.06,0.7,0.1,4.89,10.04,37.23,14.7,16.27,46.27,2020-04-24,"2020-04-24 07","2020-04-24 01:00:37","2020-04-24 07ETH"
54.7,56.41,2,"Ethereum","ETH",187.36,-1.06,0.7,0.1,4.89,10.04,37.23,14.7,16.27,46.27,2020-04-24,"2020-04-24 07","2020-04-24 01:00:37","2020-04-24 07ETH"
54.31,56.44,2,"Ethereum","ETH",186.05,-0.48,-0.86,-0.48,3.47,9.27,36.27,13.9,15.46,45.56,2020-04-24,"2020-04-24 08","2020-04-24 02:00:36","2020-04-24 08ETH"
54.31,56.44,2,"Ethereum","ETH",186.05,-0.48,-0.86,-0.48,3.47,9.27,36.27,13.9,15.46,45.56,2020-04-24,"2020-04-24 08","2020-04-24 02:00:36","2020-04-24 08ETH"
28.93,52.87,2,"Ethereum","ETH",174.01,0.57,-0.05,1.41,0.54,13.68,41.59,4.53,1.35,38.17,2020-04-22,"2020-04-22 07","2020-04-22 01:00:50","2020-04-22 07ETH"
28.23,52.93,2,"Ethereum","ETH",174.43,-0.26,0.19,1.66,0.79,13.96,41.93,4.78,1.6,37.2,2020-04-22,"2020-04-22 08","2020-04-22 02:00:44","2020-04-22 08ETH"
53.69,56.54,2,"Ethereum","ETH",185.86,-0.27,-0.35,-0.11,3.03,9.16,36.13,13.78,15.34,44.85,2020-04-24,"2020-04-24 09","2020-04-24 03:00:43","2020-04-24 09ETH"
53.69,56.54,2,"Ethereum","ETH",185.86,-0.27,-0.35,-0.11,3.03,9.16,36.13,13.78,15.34,44.85,2020-04-24,"2020-04-24 09","2020-04-24 03:00:43","2020-04-24 09ETH"
29.83,52.89,2,"Ethereum","ETH",174.9,0.36,0.05,0.82,1.89,14.26,42.31,5.06,1.87,36.29,2020-04-22,"2020-04-22 09","2020-04-22 03:00:41","2020-04-22 09ETH"
53.4,56.91,2,"Ethereum","ETH",186.98,-0.6,0.64,-0.37,4.13,9.81,36.95,14.47,16.03,44.17,2020-04-24,"2020-04-24 10","2020-04-24 04:00:47","2020-04-24 10ETH"
53.4,56.91,2,"Ethereum","ETH",186.98,-0.6,0.64,-0.37,4.13,9.81,36.95,14.47,16.03,44.17,2020-04-24,"2020-04-24 10","2020-04-24 04:00:47","2020-04-24 10ETH"
29.34,52.76,2,"Ethereum","ETH",174.63,-0.08,-0.12,0.31,2.8,14.09,42.1,4.9,1.72,35.35,2020-04-22,"2020-04-22 10","2020-04-22 04:00:50","2020-04-22 10ETH"
52.66,56.44,2,"Ethereum","ETH",184.98,0.78,-1.1,-0.82,3.11,8.64,35.49,13.24,14.79,43.39,2020-04-24,"2020-04-24 11","2020-04-24 05:00:45","2020-04-24 11ETH"
52.66,56.44,2,"Ethereum","ETH",184.98,0.78,-1.1,-0.82,3.11,8.64,35.49,13.24,14.79,43.39,2020-04-24,"2020-04-24 11","2020-04-24 05:00:45","2020-04-24 11ETH"
52.2,56.28,2,"Ethereum","ETH",183.23,-0.68,-0.5,-1.37,0.74,7.61,34.21,12.17,13.71,42.51,2020-04-24,"2020-04-24 12","2020-04-24 06:00:53","2020-04-24 12ETH"
28.74,52.77,2,"Ethereum","ETH",174.9,-0.31,-0.17,0.03,3.34,14.26,42.31,5.06,1.87,34.66,2020-04-22,"2020-04-22 11","2020-04-22 05:00:55","2020-04-22 11ETH"
28.27,52.81,2,"Ethereum","ETH",175.98,0.27,0.38,0.65,3.98,14.97,43.19,5.71,2.5,34.04,2020-04-22,"2020-04-22 12","2020-04-22 06:01:00","2020-04-22 12ETH"
51.41,55.55,2,"Ethereum","ETH",184.65,-0.5,0.42,-1.27,0.97,8.45,35.25,13.04,14.59,41.69,2020-04-24,"2020-04-24 13","2020-04-24 07:00:50","2020-04-24 13ETH"
50.5,56.3,2,"Ethereum","ETH",184.76,0.19,-0.12,0.33,0.31,8.51,35.32,13.11,14.65,40.84,2020-04-24,"2020-04-24 14","2020-04-24 08:00:43","2020-04-24 14ETH"
50.5,56.3,2,"Ethereum","ETH",184.76,0.19,-0.12,0.33,0.31,8.51,35.32,13.11,14.65,40.84,2020-04-24,"2020-04-24 14","2020-04-24 08:00:43","2020-04-24 14ETH"
27.64,52.92,2,"Ethereum","ETH",174.95,0.04,-0.67,0.32,3.03,14.29,42.35,5.09,1.9,33.31,2020-04-22,"2020-04-22 13","2020-04-22 07:01:12","2020-04-22 13ETH"
27.66,53.53,2,"Ethereum","ETH",179.98,0.22,3,2.66,5.5,17.58,46.44,8.11,4.83,36.39,2020-04-22,"2020-04-22 14","2020-04-22 08:00:42","2020-04-22 14ETH"
49.52,56.33,2,"Ethereum","ETH",185.5,0.78,0.46,0.88,-0.67,8.95,35.87,13.56,15.11,39.97,2020-04-24,"2020-04-24 15","2020-04-24 09:00:48","2020-04-24 15ETH"
48.66,55.87,2,"Ethereum","ETH",184.75,0.16,-0.49,-0.13,-1.12,8.51,35.32,13.1,14.65,39.16,2020-04-24,"2020-04-24 16","2020-04-24 10:01:17","2020-04-24 16ETH"
48.66,55.87,2,"Ethereum","ETH",184.75,0.16,-0.49,-0.13,-1.12,8.51,35.32,13.1,14.65,39.16,2020-04-24,"2020-04-24 16","2020-04-24 10:01:17","2020-04-24 16ETH"
48.72,56.45,2,"Ethereum","ETH",186.88,0.47,1.73,1.21,0.28,9.76,36.88,14.4,15.97,38.54,2020-04-24,"2020-04-24 17","2020-04-24 11:00:38","2020-04-24 17ETH"
48.72,56.45,2,"Ethereum","ETH",186.88,0.47,1.73,1.21,0.28,9.76,36.88,14.4,15.97,38.54,2020-04-24,"2020-04-24 17","2020-04-24 11:00:38","2020-04-24 17ETH"
27.9,53.93,2,"Ethereum","ETH",181.25,0.23,0.05,3.73,6.88,18.41,47.48,8.87,5.57,39.47,2020-04-22,"2020-04-22 15","2020-04-22 09:06:16","2020-04-22 15ETH"
48.19,56.69,2,"Ethereum","ETH",188.61,1.36,0.95,1.59,0.58,10.77,38.15,15.47,17.05,37.98,2020-04-24,"2020-04-24 18","2020-04-24 12:00:45","2020-04-24 18ETH"
48.19,56.69,2,"Ethereum","ETH",188.61,1.36,0.95,1.59,0.58,10.77,38.15,15.47,17.05,37.98,2020-04-24,"2020-04-24 18","2020-04-24 12:00:45","2020-04-24 18ETH"
47.54,56.25,2,"Ethereum","ETH",188.53,0.42,0.18,2.63,0.8,10.72,38.09,15.41,16.99,37.53,2020-04-24,"2020-04-24 19","2020-04-24 13:00:47","2020-04-24 19ETH"
47.54,56.25,2,"Ethereum","ETH",188.53,0.42,0.18,2.63,0.8,10.72,38.09,15.41,16.99,37.53,2020-04-24,"2020-04-24 19","2020-04-24 13:00:47","2020-04-24 19ETH"
28.11,54.06,2,"Ethereum","ETH",182.2,0.48,-0.1,1.47,7.12,19.03,48.25,9.44,6.12,41.4,2020-04-22,"2020-04-22 16","2020-04-22 10:00:45","2020-04-22 16ETH"
46.38,56.5,2,"Ethereum","ETH",188.31,-0.32,0.65,0.07,0.39,10.6,37.93,15.28,16.86,36.54,2020-04-24,"2020-04-24 21","2020-04-24 15:00:49","2020-04-24 21ETH"
29.71,54.06,2,"Ethereum","ETH",180.93,-0.82,-0.84,0.77,6.38,18.21,47.22,8.68,5.39,46.02,2020-04-22,"2020-04-22 17","2020-04-22 11:00:40","2020-04-22 17ETH"
46.04,56.95,2,"Ethereum","ETH",185.73,-1.38,-1.38,-1.35,-1.33,9.08,36.04,13.7,15.26,39.06,2020-04-24,"2020-04-24 22","2020-04-24 16:00:35","2020-04-24 22ETH"
29.44,53.58,2,"Ethereum","ETH",180.24,-0.69,-0.38,-0.5,4.8,17.75,46.65,8.26,4.98,45.65,2020-04-22,"2020-04-22 18","2020-04-22 12:00:41","2020-04-22 18ETH"
45.32,56.42,2,"Ethereum","ETH",185.82,0.21,-0.46,-0.68,-0.87,9.13,36.1,13.75,15.31,38.31,2020-04-24,"2020-04-24 23","2020-04-24 17:00:59","2020-04-24 23ETH"
45.32,56.42,2,"Ethereum","ETH",185.82,0.21,-0.46,-0.68,-0.87,9.13,36.1,13.75,15.31,38.31,2020-04-24,"2020-04-24 23","2020-04-24 17:00:59","2020-04-24 23ETH"
30.04,53.94,2,"Ethereum","ETH",181.25,-0.11,0.06,0.18,4.79,18.41,47.48,8.88,5.57,45.24,2020-04-22,"2020-04-22 19","2020-04-22 13:00:50","2020-04-22 19ETH"
44.66,56.39,2,"Ethereum","ETH",186.33,-0.24,0.25,-1.06,1.11,9.43,36.48,14.07,15.63,37.64,2020-04-25,"2020-04-25 00","2020-04-24 18:00:48","2020-04-25 00ETH"
29.99,54.02,2,"Ethereum","ETH",181.69,-0.04,0.2,0.42,5.04,18.7,47.84,9.14,5.83,44.87,2020-04-22,"2020-04-22 20","2020-04-22 14:00:44","2020-04-22 20ETH"
43.88,56.36,2,"Ethereum","ETH",185.81,0.23,0.13,-0.46,0.24,-0.02,35.81,15.2,2.37,36.93,2020-04-25,"2020-04-25 01","2020-04-24 19:00:41","2020-04-25 01ETH"
43.21,56.64,2,"Ethereum","ETH",186.61,-0.12,0.2,0.4,0.65,0.41,36.39,15.7,2.81,36.29,2020-04-25,"2020-04-25 02","2020-04-24 20:00:38","2020-04-25 02ETH"
43.21,56.64,2,"Ethereum","ETH",186.61,-0.12,0.2,0.4,0.65,0.41,36.39,15.7,2.81,36.29,2020-04-25,"2020-04-25 02","2020-04-24 20:00:38","2020-04-25 02ETH"
29.63,53.93,2,"Ethereum","ETH",181.76,-0.08,-0.16,0.92,5.75,18.75,47.9,9.18,5.87,44.54,2020-04-22,"2020-04-22 21","2020-04-22 15:00:49","2020-04-22 21ETH"
43.01,56.77,2,"Ethereum","ETH",187.01,-0.26,0.19,0.77,-0.3,0.62,36.68,15.94,3.02,35.72,2020-04-25,"2020-04-25 03","2020-04-24 21:00:47","2020-04-25 03ETH"
30.23,53.8,2,"Ethereum","ETH",180.15,-0.32,-1.07,-0.65,5.52,17.69,46.58,8.21,4.93,43.83,2020-04-22,"2020-04-22 22","2020-04-22 16:00:42","2020-04-22 22ETH"
42.62,57.08,2,"Ethereum","ETH",186.47,-0.31,-0.03,-0.1,-0.26,0.33,36.29,15.61,2.73,34.79,2020-04-25,"2020-04-25 04","2020-04-24 22:13:16","2020-04-25 04ETH"
42.62,57.08,2,"Ethereum","ETH",186.47,-0.31,-0.03,-0.1,-0.26,0.33,36.29,15.61,2.73,34.79,2020-04-25,"2020-04-25 04","2020-04-24 22:13:16","2020-04-25 04ETH"
29.9,53.96,2,"Ethereum","ETH",181.2,0.21,0.61,-0.47,5.56,18.38,47.44,8.84,5.54,43.19,2020-04-22,"2020-04-22 23","2020-04-22 17:00:46","2020-04-22 23ETH"
42.51,57.05,2,"Ethereum","ETH",187.79,0.28,0.67,0.61,0.45,1.04,37.25,16.43,3.45,34.25,2020-04-25,"2020-04-25 05","2020-04-24 23:01:13","2020-04-25 05ETH"
42.51,57.05,2,"Ethereum","ETH",187.79,0.28,0.67,0.61,0.45,1.04,37.25,16.43,3.45,34.25,2020-04-25,"2020-04-25 05","2020-04-24 23:01:13","2020-04-25 05ETH"
30.11,54.24,2,"Ethereum","ETH",181.47,0.21,0.08,-0.34,6.8,18.56,47.66,9.01,5.7,42.69,2020-04-23,"2020-04-23 00","2020-04-22 18:00:34","2020-04-23 00ETH"
43.3,57.37,2,"Ethereum","ETH",191.77,1.1,2.03,1.82,3.07,3.18,40.16,18.89,5.65,45.64,2020-04-25,"2020-04-25 06","2020-04-25 00:00:48","2020-04-25 06ETH"
43.3,57.37,2,"Ethereum","ETH",191.77,1.1,2.03,1.82,3.07,3.18,40.16,18.89,5.65,45.64,2020-04-25,"2020-04-25 06","2020-04-25 00:00:48","2020-04-25 06ETH"
29.86,54.13,2,"Ethereum","ETH",181.79,-0.32,0.07,0.94,6.89,6.16,33.61,11.65,11.96,42.32,2020-04-23,"2020-04-23 01","2020-04-22 19:00:48","2020-04-23 01ETH"
44.16,57.35,2,"Ethereum","ETH",193.52,0.76,0.82,3.74,3.11,4.12,41.44,19.98,6.61,55.93,2020-04-25,"2020-04-25 07","2020-04-25 01:00:52","2020-04-25 07ETH"
44.16,57.35,2,"Ethereum","ETH",193.52,0.76,0.82,3.74,3.11,4.12,41.44,19.98,6.61,55.93,2020-04-25,"2020-04-25 07","2020-04-25 01:00:52","2020-04-25 07ETH"
32.32,54.71,2,"Ethereum","ETH",185.83,0.59,0.06,2.29,8.67,8.52,36.58,14.14,14.46,49.49,2020-04-23,"2020-04-23 02","2020-04-22 20:01:28","2020-04-23 02ETH"
45.25,57.15,2,"Ethereum","ETH",193.23,1.81,0.25,2.81,3.61,3.97,41.23,19.8,6.45,58.39,2020-04-25,"2020-04-25 08","2020-04-25 02:00:46","2020-04-25 08ETH"
45.25,57.15,2,"Ethereum","ETH",193.23,1.81,0.25,2.81,3.61,3.97,41.23,19.8,6.45,58.39,2020-04-25,"2020-04-25 08","2020-04-25 02:00:46","2020-04-25 08ETH"
33.22,54.43,2,"Ethereum","ETH",183.49,-0.56,-1.15,1,7.3,7.15,34.86,12.7,13.01,51.87,2020-04-23,"2020-04-23 03","2020-04-22 21:01:08","2020-04-23 03ETH"
44.65,57.03,2,"Ethereum","ETH",193.18,0.13,0.5,0.64,3.98,3.94,41.2,19.77,6.43,57.78,2020-04-25,"2020-04-25 09","2020-04-25 03:00:46","2020-04-25 09ETH"
44.65,57.03,2,"Ethereum","ETH",193.18,0.13,0.5,0.64,3.98,3.94,41.2,19.77,6.43,57.78,2020-04-25,"2020-04-25 09","2020-04-25 03:00:46","2020-04-25 09ETH"
32.86,54.31,2,"Ethereum","ETH",182.12,-0.9,-0.82,-0.04,6.23,6.35,33.85,11.86,12.17,51.36,2020-04-23,"2020-04-23 04","2020-04-22 22:00:47","2020-04-23 04ETH"
44.22,57.09,2,"Ethereum","ETH",191.88,-0.22,-0.32,-0.18,4.2,3.25,40.25,18.96,5.71,56.97,2020-04-25,"2020-04-25 10","2020-04-25 04:01:01","2020-04-25 10ETH"
44.22,57.09,2,"Ethereum","ETH",191.88,-0.22,-0.32,-0.18,4.2,3.25,40.25,18.96,5.71,56.97,2020-04-25,"2020-04-25 10","2020-04-25 04:01:01","2020-04-25 10ETH"
32.43,54.27,2,"Ethereum","ETH",182.43,0.02,-0.08,-1.73,6.32,6.53,34.08,12.04,12.36,50.55,2020-04-23,"2020-04-23 05","2020-04-22 23:00:48","2020-04-23 05ETH"
44.15,57.3,2,"Ethereum","ETH",193.94,0.66,0.37,0.35,5.47,4.35,41.75,20.24,6.84,56.25,2020-04-25,"2020-04-25 11","2020-04-25 05:03:01","2020-04-25 11ETH"
44.15,57.3,2,"Ethereum","ETH",193.94,0.66,0.37,0.35,5.47,4.35,41.75,20.24,6.84,56.25,2020-04-25,"2020-04-25 11","2020-04-25 05:03:01","2020-04-25 11ETH"
32.27,54.11,2,"Ethereum","ETH",179.67,-1.31,-1.54,-2.16,3.57,4.92,32.05,10.35,10.66,49.84,2020-04-23,"2020-04-23 06","2020-04-23 00:00:52","2020-04-23 06ETH"
43.54,57.31,2,"Ethereum","ETH",192.57,0.51,-0.36,-0.36,4.72,3.61,40.75,19.39,6.09,55.77,2020-04-25,"2020-04-25 12","2020-04-25 06:01:24","2020-04-25 12ETH"
43.54,57.31,2,"Ethereum","ETH",192.57,0.51,-0.36,-0.36,4.72,3.61,40.75,19.39,6.09,55.77,2020-04-25,"2020-04-25 12","2020-04-25 06:01:24","2020-04-25 12ETH"
31.62,53.64,2,"Ethereum","ETH",178.45,-0.58,-1.49,-2.26,2.5,4.21,31.15,9.6,9.91,48.8,2020-04-23,"2020-04-23 07","2020-04-23 01:01:01","2020-04-23 07ETH"
43.18,57.4,2,"Ethereum","ETH",193.17,0.23,0.24,0.35,4.42,3.94,41.18,19.76,6.42,55.11,2020-04-25,"2020-04-25 13","2020-04-25 07:02:17","2020-04-25 13ETH"
31.13,53.63,2,"Ethereum","ETH",179.11,-0.01,0.28,-1.85,2.47,4.6,31.64,10.01,10.32,47.67,2020-04-23,"2020-04-23 08","2020-04-23 02:01:10","2020-04-23 08ETH"
42.63,57.55,2,"Ethereum","ETH",193.79,1.01,0.07,0.27,4.95,4.27,41.64,20.14,6.76,54.59,2020-04-25,"2020-04-25 14","2020-04-25 08:00:49","2020-04-25 14ETH"
42.63,57.55,2,"Ethereum","ETH",193.79,1.01,0.07,0.27,4.95,4.27,41.64,20.14,6.76,54.59,2020-04-25,"2020-04-25 14","2020-04-25 08:00:49","2020-04-25 14ETH"
30.58,53.85,2,"Ethereum","ETH",179.36,-0.73,-0.26,-0.99,2.58,4.74,31.82,10.16,10.47,46.69,2020-04-23,"2020-04-23 09","2020-04-23 03:00:56","2020-04-23 09ETH"
43.07,57.52,2,"Ethereum","ETH",194.45,0.98,0.41,0.91,4.73,4.63,42.12,20.55,7.12,54.02,2020-04-25,"2020-04-25 15","2020-04-25 09:00:32","2020-04-25 15ETH"
43.07,57.52,2,"Ethereum","ETH",194.45,0.98,0.41,0.91,4.73,4.63,42.12,20.55,7.12,54.02,2020-04-25,"2020-04-25 15","2020-04-25 09:00:32","2020-04-25 15ETH"
30.11,53.6,2,"Ethereum","ETH",179.62,-0.28,-0.43,0.56,3,4.89,32.01,10.32,10.63,45.79,2020-04-23,"2020-04-23 10","2020-04-23 04:00:44","2020-04-23 10ETH"
42.65,57.17,2,"Ethereum","ETH",189.01,-1.25,-2.7,-2.4,2.89,1.7,38.14,17.18,4.13,53.28,2020-04-25,"2020-04-25 16","2020-04-25 10:00:35","2020-04-25 16ETH"
42.65,57.17,2,"Ethereum","ETH",189.01,-1.25,-2.7,-2.4,2.89,1.7,38.14,17.18,4.13,53.28,2020-04-25,"2020-04-25 16","2020-04-25 10:00:35","2020-04-25 16ETH"
30.86,53.69,2,"Ethereum","ETH",179.46,-0.17,-0.06,-0.2,2.36,4.8,31.89,10.22,10.53,44.9,2020-04-23,"2020-04-23 11","2020-04-23 05:00:39","2020-04-23 11ETH"
41.96,56.95,2,"Ethereum","ETH",191.51,-0.11,1.5,-1.11,2.5,3.04,39.97,18.73,5.5,52.55,2020-04-25,"2020-04-25 17","2020-04-25 11:00:44","2020-04-25 17ETH"
41.96,56.95,2,"Ethereum","ETH",191.51,-0.11,1.5,-1.11,2.5,3.04,39.97,18.73,5.5,52.55,2020-04-25,"2020-04-25 17","2020-04-25 11:00:44","2020-04-25 17ETH"
30.67,54.02,2,"Ethereum","ETH",180.83,0.56,0.8,0.24,2.67,5.6,32.9,11.06,11.37,44.01,2020-04-23,"2020-04-23 12","2020-04-23 06:00:49","2020-04-23 12ETH"
41.24,56.78,2,"Ethereum","ETH",191.05,-0.15,-0.3,-1.65,1.52,2.79,39.63,18.44,5.25,51.74,2020-04-25,"2020-04-25 18","2020-04-25 12:00:47","2020-04-25 18ETH"
30.41,54.42,2,"Ethereum","ETH",183.76,0.12,1.03,2.33,5.17,7.31,35.05,12.86,13.18,43.55,2020-04-23,"2020-04-23 13","2020-04-23 07:01:06","2020-04-23 13ETH"
40.54,57.13,2,"Ethereum","ETH",192.56,0.66,0.65,2.06,2.28,3.61,40.74,19.38,6.08,50.66,2020-04-25,"2020-04-25 19","2020-04-25 13:00:39","2020-04-25 19ETH"
40.54,57.13,2,"Ethereum","ETH",192.56,0.66,0.65,2.06,2.28,3.61,40.74,19.38,6.08,50.66,2020-04-25,"2020-04-25 19","2020-04-25 13:00:39","2020-04-25 19ETH"
35.1,55.08,2,"Ethereum","ETH",184.85,0.15,1.08,3.04,2.95,7.95,35.86,13.53,13.85,43.11,2020-04-23,"2020-04-23 14","2020-04-23 08:01:04","2020-04-23 14ETH"
40.04,56.98,2,"Ethereum","ETH",193.18,-0.23,0.44,0.82,3.25,3.94,41.19,19.77,6.42,49.98,2020-04-25,"2020-04-25 20","2020-04-25 14:00:41","2020-04-25 20ETH"
40.04,56.98,2,"Ethereum","ETH",193.18,-0.23,0.44,0.82,3.25,3.94,41.19,19.77,6.42,49.98,2020-04-25,"2020-04-25 20","2020-04-25 14:00:41","2020-04-25 20ETH"
62.59,56.72,2,"Ethereum","ETH",187.82,0.26,1.97,3.27,3.69,9.68,38.04,15.36,15.68,53.39,2020-04-23,"2020-04-23 15","2020-04-23 09:00:43","2020-04-23 15ETH"
39.74,56.83,2,"Ethereum","ETH",192.71,-0.44,-0.66,0.73,2.33,3.69,40.85,19.48,6.16,49.39,2020-04-25,"2020-04-25 21","2020-04-25 15:00:38","2020-04-25 21ETH"
39.74,56.83,2,"Ethereum","ETH",192.71,-0.44,-0.66,0.73,2.33,3.69,40.85,19.48,6.16,49.39,2020-04-25,"2020-04-25 21","2020-04-25 15:00:38","2020-04-25 21ETH"
62.14,56.58,2,"Ethereum","ETH",189.57,1.68,1.5,3.66,3.89,10.7,39.33,16.43,16.76,52.86,2020-04-23,"2020-04-23 16","2020-04-23 10:00:52","2020-04-23 16ETH"
39.54,56.57,2,"Ethereum","ETH",191.78,0.51,-0.8,-0.29,2.73,3.19,40.17,18.9,5.65,48.61,2020-04-25,"2020-04-25 22","2020-04-25 16:00:38","2020-04-25 22ETH"
39.54,56.57,2,"Ethereum","ETH",191.78,0.51,-0.8,-0.29,2.73,3.19,40.17,18.9,5.65,48.61,2020-04-25,"2020-04-25 22","2020-04-25 16:00:38","2020-04-25 22ETH"
62.45,56.52,2,"Ethereum","ETH",186.91,0.44,0.03,1.47,3.31,9.15,37.37,14.79,15.12,58.31,2020-04-23,"2020-04-23 17","2020-04-23 11:00:43","2020-04-23 17ETH"
38.93,56.97,2,"Ethereum","ETH",192.53,-0.04,1.02,-0.75,3.59,3.59,40.72,19.37,6.07,47.94,2020-04-25,"2020-04-25 23","2020-04-25 17:00:33","2020-04-25 23ETH"
38.93,56.97,2,"Ethereum","ETH",192.53,-0.04,1.02,-0.75,3.59,3.59,40.72,19.37,6.07,47.94,2020-04-25,"2020-04-25 23","2020-04-25 17:00:33","2020-04-25 23ETH"
38.31,57,2,"Ethereum","ETH",191.98,0,-0.15,-0.69,3.45,3.3,40.32,19.02,5.76,47.22,2020-04-26,"2020-04-26 00","2020-04-25 18:00:50","2020-04-26 00ETH"
38.31,57,2,"Ethereum","ETH",191.98,0,-0.15,-0.69,3.45,3.3,40.32,19.02,5.76,47.22,2020-04-26,"2020-04-26 00","2020-04-25 18:00:50","2020-04-26 00ETH"
61.74,56.68,2,"Ethereum","ETH",187.62,-0.18,0.67,0.46,4.17,9.56,37.89,15.23,15.55,57.47,2020-04-23,"2020-04-23 18","2020-04-23 12:00:56","2020-04-23 18ETH"
