"Index","BITEX","Rank","Name","Symbol","Price","Performance15min","Performance1h","Performance3h","Performance1d","Performance7d","Performance1m","Performance3m","Performance6m","Volatility","Date","pkDummy","DateTime","pkey"
63.17,70.28,1,"Bitcoin","BTC",9431.4,-1.02,-1.07,0.38,-2.18,6.49,5.54,4.98,28.98,55.46,"2020-06-02","2020-06-02 23","2020-06-02 17:00:32","2020-06-02 23BTC"
19.04,72.56,1,"Bitcoin","BTC",9726.7,-0.08,-0.01,0.25,1.37,-3.91,-0.49,18.6,29.23,17.34,"2020-06-08","2020-06-08 11","2020-06-08 05:00:46","2020-06-08 11BTC"
19.04,72.56,1,"Bitcoin","BTC",9726.7,-0.08,-0.01,0.25,1.37,-3.91,-0.49,18.6,29.23,17.34,"2020-06-08","2020-06-08 11","2020-06-08 05:00:46","2020-06-08 11BTC"
18.66,72.61,1,"Bitcoin","BTC",9730.1,0.22,0.1,0.9,1.59,-3.88,-0.45,18.64,29.28,17.02,"2020-06-08","2020-06-08 12","2020-06-08 06:00:37","2020-06-08 12BTC"
61.98,70.55,1,"Bitcoin","BTC",9536.3,0.03,0.51,0.03,-4.85,4.03,7.71,7.91,30.6,54.53,"2020-06-03","2020-06-03 00","2020-06-02 18:00:48","2020-06-03 00BTC"
18.31,72.55,1,"Bitcoin","BTC",9705.2,0.09,-0.22,-0.23,2.14,-4.12,-0.7,18.34,28.95,16.71,"2020-06-08","2020-06-08 13","2020-06-08 07:01:11","2020-06-08 13BTC"
18.31,72.55,1,"Bitcoin","BTC",9705.2,0.09,-0.22,-0.23,2.14,-4.12,-0.7,18.34,28.95,16.71,"2020-06-08","2020-06-08 13","2020-06-08 07:01:11","2020-06-08 13BTC"
60.5,70.76,1,"Bitcoin","BTC",9498.3,-0.44,-0.67,0.63,-5.5,3.63,7.29,7.49,30.09,53.28,"2020-06-03","2020-06-03 01","2020-06-02 19:01:23","2020-06-03 01BTC"
17.93,72.34,1,"Bitcoin","BTC",9671.5,-0.21,-0.44,-0.51,2.09,-4.46,-1.05,17.92,28.5,16.35,"2020-06-08","2020-06-08 14","2020-06-08 08:00:38","2020-06-08 14BTC"
17.93,72.34,1,"Bitcoin","BTC",9671.5,-0.21,-0.44,-0.51,2.09,-4.46,-1.05,17.92,28.5,16.35,"2020-06-08","2020-06-08 14","2020-06-08 08:00:38","2020-06-08 14BTC"
61.1,71.31,1,"Bitcoin","BTC",9556.6,-0.75,-0.51,1.24,-4.93,4.25,7.94,8.14,30.88,52.28,"2020-06-03","2020-06-03 02","2020-06-02 20:00:43","2020-06-03 02BTC"
17.48,72.23,1,"Bitcoin","BTC",9666.1,-0.2,-0.07,-0.62,1.86,-4.51,-1.1,17.86,28.43,15.95,"2020-06-08","2020-06-08 15","2020-06-08 09:00:52","2020-06-08 15BTC"
17.06,72.36,1,"Bitcoin","BTC",9689.1,0.06,0.17,-0.25,1.98,-4.28,-0.87,18.14,28.74,15.51,"2020-06-08","2020-06-08 16","2020-06-08 10:00:59","2020-06-08 16BTC"
17.06,72.36,1,"Bitcoin","BTC",9689.1,0.06,0.17,-0.25,1.98,-4.28,-0.87,18.14,28.74,15.51,"2020-06-08","2020-06-08 16","2020-06-08 10:00:59","2020-06-08 16BTC"
61.15,70.45,1,"Bitcoin","BTC",9576.7,-0.61,-0.02,0.93,-4.08,4.47,8.17,8.36,31.15,51.35,"2020-06-03","2020-06-03 03","2020-06-02 21:00:46","2020-06-03 03BTC"
16.64,72.49,1,"Bitcoin","BTC",9704.8,0.41,0.15,0.33,1.97,-4.13,-0.71,18.33,28.94,15.1,"2020-06-08","2020-06-08 17","2020-06-08 11:00:54","2020-06-08 17BTC"
59.71,70.54,1,"Bitcoin","BTC",9636.6,0.96,1.07,0.32,-3.8,5.12,8.84,9.04,31.97,50.4,"2020-06-03","2020-06-03 04","2020-06-02 22:00:52","2020-06-03 04BTC"
61.48,70.62,1,"Bitcoin","BTC",9533.6,-1.17,0.01,-0.01,-4.62,4,7.68,7.88,30.56,49.53,"2020-06-03","2020-06-03 05","2020-06-02 23:00:52","2020-06-03 05BTC"
60.35,70.6,1,"Bitcoin","BTC",9525.5,-0.08,-0.35,-0.1,-4.7,3.91,7.59,7.79,30.45,48.6,"2020-06-03","2020-06-03 06","2020-06-03 00:00:53","2020-06-03 06BTC"
58.99,70.46,1,"Bitcoin","BTC",9527.1,-0.09,-0.19,-1.2,-4.08,3.93,7.6,7.8,30.47,47.73,"2020-06-03","2020-06-03 07","2020-06-03 01:00:48","2020-06-03 07BTC"
60.51,70.34,1,"Bitcoin","BTC",9505.7,0.23,-0.5,-0.55,-4,3.7,7.36,7.56,30.18,50.25,"2020-06-03","2020-06-03 08","2020-06-03 02:01:06","2020-06-03 08BTC"
58.66,70.16,1,"Bitcoin","BTC",9490.4,-0.29,-0.69,-0.66,-4.98,3.53,7.19,7.39,29.97,48.46,"2020-06-03","2020-06-03 10","2020-06-03 04:01:22","2020-06-03 10BTC"
57.75,70.56,1,"Bitcoin","BTC",9536.1,-0.06,0.32,0.43,-3.73,4.03,7.71,7.91,30.6,47.51,"2020-06-03","2020-06-03 11","2020-06-03 05:00:46","2020-06-03 11BTC"
56.22,70.73,1,"Bitcoin","BTC",9549,-0.15,0.28,-0.07,-3.68,4.17,7.85,8.05,30.78,46.57,"2020-06-03","2020-06-03 12","2020-06-03 06:00:59","2020-06-03 12BTC"
55.25,70.91,1,"Bitcoin","BTC",9553.2,0.1,0.15,0.32,-3.81,4.21,7.9,8.1,30.83,45.5,"2020-06-03","2020-06-03 13","2020-06-03 07:00:39","2020-06-03 13BTC"
53.83,70.78,1,"Bitcoin","BTC",9563,-0.47,-0.04,0.43,-3.71,4.32,8.01,8.21,30.97,44.54,"2020-06-03","2020-06-03 14","2020-06-03 08:00:46","2020-06-03 14BTC"
53.97,70.63,1,"Bitcoin","BTC",9642.9,1.38,0.9,0.29,1.44,5.19,8.91,9.11,32.06,43.69,"2020-06-03","2020-06-03 15","2020-06-03 09:00:37","2020-06-03 15BTC"
56.89,71.2,1,"Bitcoin","BTC",9511.5,-0.43,-1.09,-0.48,1.43,3.76,7.43,7.63,30.26,42.75,"2020-06-03","2020-06-03 16","2020-06-03 10:03:34","2020-06-03 16BTC"
57.72,70.94,1,"Bitcoin","BTC",9567.4,-0.7,-0.49,0.12,2.03,4.38,8.07,8.27,31.04,44.72,"2020-06-03","2020-06-03 17","2020-06-03 11:00:34","2020-06-03 17BTC"
58.76,70.33,1,"Bitcoin","BTC",9533.5,-2.71,-0.28,-0.75,0.88,4,7.68,7.88,30.56,43.78,"2020-06-03","2020-06-03 18","2020-06-03 12:00:58","2020-06-03 18BTC"
58.24,71,1,"Bitcoin","BTC",9526.1,-0.19,-0.21,-0.93,1.23,3.92,7.59,7.79,30.46,44.12,"2020-06-03","2020-06-03 19","2020-06-03 13:00:54","2020-06-03 19BTC"
56.99,70.82,1,"Bitcoin","BTC",9518.4,-0.09,-0.19,-0.44,1.31,3.84,7.51,7.71,30.36,43.11,"2020-06-03","2020-06-03 20","2020-06-03 14:00:55","2020-06-03 20BTC"
44.25,71.66,1,"Bitcoin","BTC",9584.4,-0.04,0.28,0.19,0.3,0.72,8.34,7.57,33.09,31.03,"2020-06-04","2020-06-04 09","2020-06-04 03:00:45","2020-06-04 09BTC"
43.51,71.09,1,"Bitcoin","BTC",9533.3,0.19,-0.52,-0.1,0.29,0.18,7.76,6.99,32.38,30.3,"2020-06-04","2020-06-04 10","2020-06-04 04:01:23","2020-06-04 10BTC"
42.56,71.1,1,"Bitcoin","BTC",9520.1,0.01,0.05,-0.39,-0.02,0.04,7.61,6.84,32.19,29.59,"2020-06-04","2020-06-04 11","2020-06-04 05:01:44","2020-06-04 11BTC"
41.62,71.7,1,"Bitcoin","BTC",9609.2,-0.09,0.9,0.27,-0.06,0.98,8.62,7.84,33.43,28.9,"2020-06-04","2020-06-04 12","2020-06-04 06:01:37","2020-06-04 12BTC"
40.69,71.87,1,"Bitcoin","BTC",9621,0.07,0.12,1.12,0.57,1.1,8.75,7.98,33.6,28.14,"2020-06-04","2020-06-04 13","2020-06-04 07:01:09","2020-06-04 13BTC"
39.91,72.33,1,"Bitcoin","BTC",9726.2,0.12,1.04,2.16,1.8,2.24,9.97,9.19,35.09,27.56,"2020-06-04","2020-06-04 14","2020-06-04 08:00:38","2020-06-04 14BTC"
39.17,72.35,1,"Bitcoin","BTC",9719.9,0.01,-0.03,1.15,1.19,2.14,9.87,9.09,34.97,27.09,"2020-06-04","2020-06-04 15","2020-06-04 09:00:57","2020-06-04 15BTC"
38.44,72.79,1,"Bitcoin","BTC",9802.5,0.91,1.01,1.81,1.95,3.01,10.8,10.01,36.12,26.64,"2020-06-04","2020-06-04 16","2020-06-04 10:00:52","2020-06-04 16BTC"
37.9,72.48,1,"Bitcoin","BTC",9752.4,-0.08,-0.39,0.31,2.01,2.48,10.23,9.45,35.42,26.3,"2020-06-04","2020-06-04 17","2020-06-04 11:00:53","2020-06-04 17BTC"
37.29,72.73,1,"Bitcoin","BTC",9816,0.18,0.69,1.15,2.83,3.15,10.95,10.17,36.3,25.95,"2020-06-04","2020-06-04 18","2020-06-04 12:00:53","2020-06-04 18BTC"
36.7,72.73,1,"Bitcoin","BTC",9748.7,-0.26,-0.35,-0.43,2.23,2.44,10.19,9.41,35.37,25.73,"2020-06-04","2020-06-04 19","2020-06-04 13:01:11","2020-06-04 19BTC"
36.1,72.46,1,"Bitcoin","BTC",9760.9,-0.14,0.05,0.12,2.6,2.57,10.33,9.54,35.54,25.38,"2020-06-04","2020-06-04 20","2020-06-04 14:00:42","2020-06-04 20BTC"
35.48,72.24,1,"Bitcoin","BTC",9713.9,0.14,-0.39,-0.71,1.74,2.08,9.8,9.02,34.88,25.03,"2020-06-04","2020-06-04 21","2020-06-04 15:01:00","2020-06-04 21BTC"
34.83,72.37,1,"Bitcoin","BTC",9762.4,0.46,0.32,0.07,2.93,2.59,10.35,9.56,35.56,24.6,"2020-06-04","2020-06-04 22","2020-06-04 16:01:23","2020-06-04 22BTC"
34.25,72.85,1,"Bitcoin","BTC",9805.4,0.17,0.88,0.55,2.92,3.04,10.83,10.05,36.16,24.24,"2020-06-04","2020-06-04 23","2020-06-04 17:00:47","2020-06-04 23BTC"
33.82,72.62,1,"Bitcoin","BTC",9775.1,-0.23,-0.33,0.45,1.59,2.72,10.49,9.71,35.74,23.99,"2020-06-05","2020-06-05 00","2020-06-04 18:00:34","2020-06-05 00BTC"
33.24,72.75,1,"Bitcoin","BTC",9800.6,0.31,0.3,0.83,2.37,4.56,8.93,7.67,32.55,23.65,"2020-06-05","2020-06-05 01","2020-06-04 19:01:35","2020-06-05 01BTC"
33.11,72.79,1,"Bitcoin","BTC",9776,-0.17,-0.07,-0.32,2.23,4.3,8.66,7.4,32.22,23.4,"2020-06-05","2020-06-05 02","2020-06-04 20:00:48","2020-06-05 02BTC"
32.56,72.75,1,"Bitcoin","BTC",9789.8,0.12,0.34,0.19,1.91,4.44,8.81,7.55,32.4,23.13,"2020-06-05","2020-06-05 03","2020-06-04 21:00:50","2020-06-05 03BTC"
32.07,72.53,1,"Bitcoin","BTC",9753.3,-0.13,-0.33,-0.31,1.38,4.05,8.4,7.15,31.91,22.85,"2020-06-05","2020-06-05 04","2020-06-04 22:00:42","2020-06-05 04BTC"
31.61,72.58,1,"Bitcoin","BTC",9726.6,-0.39,-0.22,-0.3,1.33,3.77,8.11,6.86,31.55,22.53,"2020-06-05","2020-06-05 05","2020-06-04 23:02:07","2020-06-05 05BTC"
31.13,72.63,1,"Bitcoin","BTC",9767.2,0.22,0.19,-0.18,2.1,4.2,8.56,7.31,32.1,22.18,"2020-06-05","2020-06-05 06","2020-06-05 00:00:46","2020-06-05 06BTC"
30.57,72.8,1,"Bitcoin","BTC",9767.6,-0.06,0.04,0.2,2.35,4.2,8.56,7.31,32.1,21.8,"2020-06-05","2020-06-05 07","2020-06-05 01:01:39","2020-06-05 07BTC"
30.35,72.49,1,"Bitcoin","BTC",9748.7,-0.12,-0.36,0,2,4,8.35,7.1,31.85,21.44,"2020-06-05","2020-06-05 08","2020-06-05 02:00:30","2020-06-05 08BTC"
29.85,72.91,1,"Bitcoin","BTC",9778.4,-0.37,0.39,0.15,2.03,4.32,8.68,7.43,32.25,21.1,"2020-06-05","2020-06-05 09","2020-06-05 03:00:56","2020-06-05 09BTC"
29.35,72.97,1,"Bitcoin","BTC",9806.1,0.19,0.17,0.23,3.06,4.62,8.99,7.73,32.62,20.84,"2020-06-05","2020-06-05 10","2020-06-05 04:00:33","2020-06-05 10BTC"
28.74,72.03,1,"Bitcoin","BTC",9675.7,-0.55,-1.39,-0.67,1.6,3.22,7.54,6.3,30.86,20.42,"2020-06-05","2020-06-05 11","2020-06-05 05:00:41","2020-06-05 11BTC"
28.08,71.85,1,"Bitcoin","BTC",9662.4,-0.07,-0.14,-1.3,0.55,3.08,7.39,6.15,30.68,19.88,"2020-06-05","2020-06-05 12","2020-06-05 06:00:57","2020-06-05 12BTC"
27.44,71.96,1,"Bitcoin","BTC",9659.4,-0.25,0.03,-1.55,0.32,3.05,7.36,6.12,30.64,19.37,"2020-06-05","2020-06-05 13","2020-06-05 07:02:16","2020-06-05 13BTC"
26.77,72.26,1,"Bitcoin","BTC",9696.9,0.34,0.44,0.21,-0.26,3.45,7.78,6.53,31.15,18.87,"2020-06-05","2020-06-05 14","2020-06-05 08:00:52","2020-06-05 14BTC"
26.15,71.99,1,"Bitcoin","BTC",9677.8,0.03,-0.17,0.22,-0.28,3.25,7.56,6.32,30.89,18.39,"2020-06-05","2020-06-05 15","2020-06-05 09:00:33","2020-06-05 15BTC"
25.47,72.13,1,"Bitcoin","BTC",9695.9,0.51,0.18,0.43,-0.97,3.44,7.77,6.52,31.13,17.88,"2020-06-05","2020-06-05 16","2020-06-05 10:00:33","2020-06-05 16BTC"
25.09,72.39,1,"Bitcoin","BTC",9697.2,-0.07,-0.01,0.03,-0.53,3.45,7.78,6.54,31.15,17.45,"2020-06-05","2020-06-05 17","2020-06-05 11:00:40","2020-06-05 17BTC"
24.57,72.36,1,"Bitcoin","BTC",9718.8,0.05,0.12,0.41,-0.66,3.68,8.02,6.77,31.44,17.05,"2020-06-05","2020-06-05 18","2020-06-05 12:01:04","2020-06-05 18BTC"
24.05,72.46,1,"Bitcoin","BTC",9734.9,0.09,0.16,0.38,-0.21,3.86,8.2,6.95,31.66,16.69,"2020-06-05","2020-06-05 19","2020-06-05 13:01:01","2020-06-05 19BTC"
23.51,72.32,1,"Bitcoin","BTC",9719.2,0.06,-0.15,0.13,-0.34,3.69,8.03,6.78,31.45,16.34,"2020-06-05","2020-06-05 20","2020-06-05 14:00:36","2020-06-05 20BTC"
22.95,72.09,1,"Bitcoin","BTC",9685.1,-0.01,-0.35,-0.36,-0.47,3.32,7.65,6.4,30.99,15.93,"2020-06-05","2020-06-05 21","2020-06-05 15:00:54","2020-06-05 21BTC"
22.36,71.97,1,"Bitcoin","BTC",9669.3,-0.18,-0.11,-0.67,-0.52,3.16,7.47,6.23,30.77,15.5,"2020-06-05","2020-06-05 22","2020-06-05 16:01:15","2020-06-05 22BTC"
21.84,72.06,1,"Bitcoin","BTC",9673.8,0.23,0.08,-0.47,-1.37,3.2,7.52,6.28,30.83,15.12,"2020-06-05","2020-06-05 23","2020-06-05 17:00:51","2020-06-05 23BTC"
21.32,71.42,1,"Bitcoin","BTC",9584.6,-0.64,-0.39,-0.84,-2.03,-0.42,4.84,4.31,26.93,14.76,"2020-06-06","2020-06-06 00","2020-06-05 18:06:00","2020-06-06 00BTC"
21.27,71.56,1,"Bitcoin","BTC",9599.7,0.17,-0.01,-0.8,-1.61,-0.26,5,4.48,27.13,14.64,"2020-06-06","2020-06-06 01","2020-06-05 19:04:21","2020-06-06 01BTC"
21.2,71.47,1,"Bitcoin","BTC",9588.3,-0.06,-0.13,-0.92,-1.72,-0.38,4.88,4.35,26.98,14.49,"2020-06-06","2020-06-06 02","2020-06-05 20:00:40","2020-06-06 02BTC"
20.93,71.48,1,"Bitcoin","BTC",9589.4,0.01,0.01,-0.34,-2,-0.37,4.89,4.37,26.99,14.36,"2020-06-06","2020-06-06 03","2020-06-05 21:00:57","2020-06-06 03BTC"
20.56,71.69,1,"Bitcoin","BTC",9624.3,0.23,0.53,0.25,-1.27,0,5.27,4.75,27.46,14.18,"2020-06-06","2020-06-06 04","2020-06-05 22:00:53","2020-06-06 04BTC"
20.14,71.58,1,"Bitcoin","BTC",9601.2,-0.15,-0.09,0.29,-1.51,-0.24,5.02,4.49,27.15,13.96,"2020-06-06","2020-06-06 05","2020-06-05 23:02:34","2020-06-06 05BTC"
19.77,71.7,1,"Bitcoin","BTC",9625.9,-0.02,-0.05,0.02,-1.62,0.01,5.29,4.76,27.48,13.77,"2020-06-06","2020-06-06 06","2020-06-06 00:02:53","2020-06-06 06BTC"
19.44,71.64,1,"Bitcoin","BTC",9617.6,0.07,0.04,0.08,-1.26,-0.07,5.2,4.67,27.37,13.56,"2020-06-06","2020-06-06 07","2020-06-06 01:04:33","2020-06-06 07BTC"
19.08,71.65,1,"Bitcoin","BTC",9615.5,-0.01,0,-0.15,-1.78,-0.1,5.18,4.65,27.34,13.35,"2020-06-06","2020-06-06 08","2020-06-06 02:01:18","2020-06-06 08BTC"
18.79,71.49,1,"Bitcoin","BTC",9601.1,0.2,-0.01,-0.16,-2.15,-0.25,5.02,4.49,27.15,13.22,"2020-06-06","2020-06-06 09","2020-06-06 03:00:59","2020-06-06 09BTC"
18.55,72.09,1,"Bitcoin","BTC",9671.6,0.09,0.09,0.57,-0.05,0.49,5.79,5.26,28.08,12.9,"2020-06-06","2020-06-06 10","2020-06-06 04:00:40","2020-06-06 10BTC"
18.15,72.08,1,"Bitcoin","BTC",9619.2,-0.36,-0.49,0.03,-0.59,-0.06,5.22,4.69,27.39,12.55,"2020-06-06","2020-06-06 11","2020-06-06 05:00:55","2020-06-06 11BTC"
17.71,72.2,1,"Bitcoin","BTC",9705,0.34,0.73,1.08,0.5,0.83,6.15,5.62,28.52,12.23,"2020-06-06","2020-06-06 12","2020-06-06 06:00:57","2020-06-06 12BTC"
17.35,71.91,1,"Bitcoin","BTC",9652.9,-0.03,-0.33,-0.14,-0.02,0.29,5.58,5.06,27.83,11.97,"2020-06-06","2020-06-06 13","2020-06-06 07:00:57","2020-06-06 13BTC"
16.96,71.86,1,"Bitcoin","BTC",9643.4,-0.02,-0.04,0.09,-0.52,0.19,5.48,4.95,27.71,11.7,"2020-06-06","2020-06-06 14","2020-06-06 08:01:31","2020-06-06 14BTC"
16.6,71.88,1,"Bitcoin","BTC",9636.3,-0.19,-0.07,-0.5,-0.44,0.12,5.4,4.88,27.61,11.42,"2020-06-06","2020-06-06 15","2020-06-06 09:01:16","2020-06-06 15BTC"
16.28,71.91,1,"Bitcoin","BTC",9643.7,-0.13,-0.01,-0.04,-0.57,0.2,5.49,4.96,27.71,11.18,"2020-06-06","2020-06-06 16","2020-06-06 10:01:06","2020-06-06 16BTC"
15.93,71.57,1,"Bitcoin","BTC",9599.9,-0.34,-0.06,-0.47,-1.23,-0.26,5.01,4.48,27.13,10.95,"2020-06-06","2020-06-06 17","2020-06-06 11:02:00","2020-06-06 17BTC"
15.69,71.59,1,"Bitcoin","BTC",9599.8,0.1,0.04,-0.42,-1.38,-0.26,5.01,4.48,27.13,10.84,"2020-06-06","2020-06-06 18","2020-06-06 12:01:13","2020-06-06 18BTC"
15.46,71.68,1,"Bitcoin","BTC",9613.1,0.03,0.14,-0.28,-1.24,-0.12,5.15,4.62,27.31,10.73,"2020-06-06","2020-06-06 19","2020-06-06 13:01:09","2020-06-06 19BTC"
15.18,71.85,1,"Bitcoin","BTC",9636.8,0.11,0.15,0.32,-0.85,0.13,5.41,4.88,27.62,10.56,"2020-06-06","2020-06-06 20","2020-06-06 14:00:37","2020-06-06 20BTC"
14.83,72.15,1,"Bitcoin","BTC",9689.2,0.19,0.6,0.93,0.1,0.67,5.98,5.45,28.32,10.29,"2020-06-06","2020-06-06 21","2020-06-06 15:03:47","2020-06-06 21BTC"
15.05,72.21,1,"Bitcoin","BTC",9646.5,0.07,0,-0.34,0.25,0.23,5.52,4.99,27.75,9.8,"2020-06-06","2020-06-06 23","2020-06-06 17:13:39","2020-06-06 23BTC"
14.82,72.28,1,"Bitcoin","BTC",9657.3,0.42,0.12,-0.23,0.36,0.34,5.63,5.11,27.89,9.61,"2020-06-07","2020-06-07 00","2020-06-06 18:00:33","2020-06-07 00BTC"
14.57,72.21,1,"Bitcoin","BTC",9671.5,0.23,0.18,-0.13,0.74,2.97,-1.85,7.63,28.81,9.4,"2020-06-07","2020-06-07 01","2020-06-06 19:01:55","2020-06-07 01BTC"
14.35,72.31,1,"Bitcoin","BTC",9648.6,-0.1,0.05,0.02,0.63,2.73,-2.08,7.38,28.5,9.17,"2020-06-07","2020-06-07 02","2020-06-06 20:00:42","2020-06-07 02BTC"
14.13,72.51,1,"Bitcoin","BTC",9689.3,0.04,0.44,0.36,1.21,3.16,-1.67,7.83,29.04,8.95,"2020-06-07","2020-06-07 03","2020-06-06 21:01:27","2020-06-07 03BTC"
13.66,72.34,1,"Bitcoin","BTC",9659.4,-0.05,-0.26,0.12,0.52,2.84,-1.97,7.5,28.65,8.52,"2020-06-07","2020-06-07 05","2020-06-06 23:00:43","2020-06-07 05BTC"
13.35,72.32,1,"Bitcoin","BTC",9662.1,0.02,0.03,-0.24,0.47,2.87,-1.94,7.53,28.68,8.31,"2020-06-07","2020-06-07 06","2020-06-07 00:00:39","2020-06-07 06BTC"
13.06,72.37,1,"Bitcoin","BTC",9657.9,-0.03,-0.05,0.05,0.43,2.83,-1.99,7.48,28.63,8.11,"2020-06-07","2020-06-07 07","2020-06-07 01:00:53","2020-06-07 07BTC"
12.79,72.31,1,"Bitcoin","BTC",9661.3,0.03,0.01,-0.01,0.62,2.86,-1.95,7.52,28.67,7.93,"2020-06-07","2020-06-07 08","2020-06-07 02:01:22","2020-06-07 08BTC"
12.58,72.23,1,"Bitcoin","BTC",9648.1,0.57,-0.13,-0.14,0.48,2.72,-2.09,7.37,28.5,7.8,"2020-06-07","2020-06-07 09","2020-06-07 03:00:49","2020-06-07 09BTC"
12.34,72,1,"Bitcoin","BTC",9617.6,-0.03,-0.22,-0.44,-0.51,2.4,-2.39,7.03,28.09,7.64,"2020-06-07","2020-06-07 10","2020-06-07 04:00:56","2020-06-07 10BTC"
12.18,71.82,1,"Bitcoin","BTC",9606.5,-0.06,0.03,-0.56,-0.29,2.28,-2.51,6.91,27.94,7.56,"2020-06-07","2020-06-07 11","2020-06-07 05:00:45","2020-06-07 11BTC"
12.96,71.67,1,"Bitcoin","BTC",9570.6,-0.13,-0.26,-0.71,-1.17,1.9,-2.87,6.51,27.46,8.68,"2020-06-07","2020-06-07 12","2020-06-07 06:01:27","2020-06-07 12BTC"
17.67,71.2,1,"Bitcoin","BTC",9506.7,-0.1,-0.75,-1.01,-1.46,1.22,-3.52,5.8,26.61,14.97,"2020-06-07","2020-06-07 13","2020-06-07 07:01:47","2020-06-07 13BTC"
20.9,70.89,1,"Bitcoin","BTC",9471.1,-0.32,-0.33,-1.3,-1.78,0.84,-3.88,5.4,26.14,18.85,"2020-06-07","2020-06-07 14","2020-06-07 08:00:33","2020-06-07 14BTC"
24.99,70.88,1,"Bitcoin","BTC",9496.8,-0.03,0.25,-0.85,-1.54,1.11,-3.62,5.69,26.48,24.04,"2020-06-07","2020-06-07 15","2020-06-07 09:00:57","2020-06-07 15BTC"
24.68,71.05,1,"Bitcoin","BTC",9507.3,-0.09,0.18,0.05,-1.38,1.22,-3.51,5.81,26.62,23.78,"2020-06-07","2020-06-07 16","2020-06-07 10:00:48","2020-06-07 16BTC"
24.56,71.09,1,"Bitcoin","BTC",9512.1,0.27,0.12,0.41,-0.98,1.28,-3.47,5.86,26.68,23.55,"2020-06-07","2020-06-07 17","2020-06-07 11:00:59","2020-06-07 17BTC"
24.3,71.16,1,"Bitcoin","BTC",9516.9,0.22,-0.03,0.17,-1.1,1.33,-3.42,5.91,26.75,23.31,"2020-06-07","2020-06-07 18","2020-06-07 12:00:44","2020-06-07 18BTC"
23.91,71.37,1,"Bitcoin","BTC",9551.4,0.09,0.1,0.36,-0.84,1.69,-3.07,6.3,27.21,22.93,"2020-06-07","2020-06-07 19","2020-06-07 13:01:35","2020-06-07 19BTC"
23.55,72.81,1,"Bitcoin","BTC",9771.8,1.42,2.38,2.68,1.45,4.04,-0.83,8.75,30.14,22.49,"2020-06-07","2020-06-07 20","2020-06-07 14:00:49","2020-06-07 20BTC"
23.18,72.37,1,"Bitcoin","BTC",9710,-0.02,-0.57,1.99,0.32,3.38,-1.46,8.06,29.32,22.14,"2020-06-07","2020-06-07 21","2020-06-07 15:00:55","2020-06-07 21BTC"
23.16,72.39,1,"Bitcoin","BTC",9700.9,-0.03,-0.01,1.64,0.17,3.29,-1.55,7.96,29.2,21.71,"2020-06-07","2020-06-07 22","2020-06-07 16:01:14","2020-06-07 22BTC"
22.81,72.73,1,"Bitcoin","BTC",9745.1,-0.09,0.56,-0.21,1.03,3.76,-1.1,8.45,29.79,21.37,"2020-06-07","2020-06-07 23","2020-06-07 17:00:43","2020-06-07 23BTC"
22.44,72.78,1,"Bitcoin","BTC",9748.5,0.18,-0.01,0.48,0.98,3.79,-1.07,8.49,29.83,21.06,"2020-06-08","2020-06-08 00","2020-06-07 18:00:36","2020-06-08 00BTC"
22.12,72.81,1,"Bitcoin","BTC",9749.7,0.09,0.1,0.6,1.09,-3.68,-0.25,18.88,29.54,20.76,"2020-06-08","2020-06-08 01","2020-06-07 19:01:25","2020-06-08 01BTC"
21.77,72.77,1,"Bitcoin","BTC",9748.9,-0.05,-0.01,0,1.05,-3.69,-0.26,18.87,29.53,20.47,"2020-06-08","2020-06-08 02","2020-06-07 20:00:48","2020-06-08 02BTC"
21.39,72.57,1,"Bitcoin","BTC",9720.6,-0.01,-0.29,-0.19,0.32,-3.97,-0.55,18.52,29.15,20.14,"2020-06-08","2020-06-08 03","2020-06-07 21:00:51","2020-06-08 03BTC"
20.97,72.6,1,"Bitcoin","BTC",9723.3,0.1,0.05,-0.28,0.4,-3.94,-0.52,18.56,29.19,19.76,"2020-06-08","2020-06-08 04","2020-06-07 22:00:50","2020-06-08 04BTC"
20.61,72.66,1,"Bitcoin","BTC",9727.6,-0.14,0.06,-0.22,0.77,-3.9,-0.48,18.61,29.25,19.45,"2020-06-08","2020-06-08 05","2020-06-07 23:00:39","2020-06-08 05BTC"
20.24,72.69,1,"Bitcoin","BTC",9734.9,0.01,0.1,0.17,0.76,-3.83,-0.4,18.7,29.34,19.12,"2020-06-08","2020-06-08 06","2020-06-08 00:00:37","2020-06-08 06BTC"
19.89,72.37,1,"Bitcoin","BTC",9694.3,-0.14,0.24,-0.32,0.35,-4.23,-0.82,18.2,28.8,18.75,"2020-06-08","2020-06-08 07","2020-06-08 01:00:45","2020-06-08 07BTC"
20.08,72.53,1,"Bitcoin","BTC",9704.9,-0.01,0.29,-0.21,0.46,-4.13,-0.71,18.33,28.94,18.43,"2020-06-08","2020-06-08 08","2020-06-08 02:00:38","2020-06-08 08BTC"
19.65,72.19,1,"Bitcoin","BTC",9636,-0.42,-0.69,-0.97,-0.03,-4.81,-1.41,17.49,28.03,17.99,"2020-06-08","2020-06-08 09","2020-06-08 03:01:02","2020-06-08 09BTC"
19.4,72.61,1,"Bitcoin","BTC",9730.9,-0.04,0.17,0.29,1.41,-3.87,-0.44,18.65,29.29,17.64,"2020-06-08","2020-06-08 10","2020-06-08 04:01:06","2020-06-08 10BTC"
